URL,Product Name,Reference Number,Energy Label,Rating,Rating Count,Price,Taille,Design,Résolution,Le saviez vous ?,Définition,Type de dalle,OLED,Idéal pour,Format,Webcam intégrée,Angle de courbure,Courbure,Modèle,Temps de réponse,Le saviez vous ?,Fréquence de balayage,L'intêret de la fréquence de balayage,Luminosité,Information sur la luminosité,Contraste,Angle de vue (en degré),Technologie,Le + de la technologie,HDR,HDMI 2.1,DisplayPort,USB-C,Sortie casque,MICRO HDMI 2.1,Anti reflets,Filtre lumière bleue,Haut-parleurs intégrés,Découvrez nos enceintes,Ecran inclinable,Ecran pivotable en mode portrait,Pied(s) ajustable(s),Norme VESA,Le saviez-vous ?,Pied ajustable,Le saviez vous,Energie label,Consommation en fonctionnement,Consommation en fonctionnement HDR x 1000 h,Dimensions sans pied L x h x p,Dimensions avec pied L x h x p,Poids avec pied,Poids sans pied,Fabriqué en,Garantie,Disponibilité des pièces détachées (données fournisseur),Référence constructeur,Marque
"https://www.boulanger.com/ref/1205712","Ecran PC 4K Asus XG27UCS","1205712","F","Unknown","0","518,99","27" (69 cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","160 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","400 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","1","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","26 kWh","Unknown","61.48 x 36.7 x 6.01 cm","NC x 512.8 x 21.8 cm","6,57 Kg","3,88 Kg","Chine","2 ans","Pas de pièce disponible","XG27UCS","ASUS"
"https://www.boulanger.com/ref/1206310","Ecran PC Gamer Lg UltraGear 45GS95QE-B Incurve 45'' OLED","1206310","F","5/5","5","1379,00","45" (113 cm)","écran incurvé","3440 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","UWQHD","OLED","Unknown","Unknown","21/9, offre 1/3 d'espace supplémentaire à l'écran, et permet d'afficher plusieurs fenêtres","Non","800R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","275 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","oui permet de régler la hauteur de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","46 kWh","Unknown","99.3 x 21.8 x 45.7 cm","NC x 33.5 x 65.8 cm","12,30 Kg","8,90 Kg","Chine","2 ans","Non concerné","UltraGear 45GS95QE-B Incurve 45'' OLED","LG"
"https://www.boulanger.com/ref/1214601","Ecran PC Gamer Samsung Odyssey OLED G9 G95SD","1214601","G","Unknown","0","1299,00","49" (124 cm)","écran incurvé","5120 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","DQHD","OLED","Unknown","Unknown","32/9, comme 2 écrans standards côte à côte, permet d'ouvrir jusqu'à 5 fenêtres","Non","1800R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000000","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","1","1","Unknown","Unknown","1","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","10 Watts","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","70 kWh","Unknown","119.47 x 36.5 x 18.08 cm","NC x 52.93 x 28.41 cm","12,60 Kg","8,80 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date d'achat","Odyssey OLED G9 G95SD","SAMSUNG"
"https://www.boulanger.com/ref/9000589238","Ecran PC Gamer Msi Optix Incurvé G32CQ4 E2 VA","9000589238
           - 1205393","G","Unknown","0","218,99","32" (80 cm)","écran incurvé","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","170 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3000","178 °","Adaptive-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","33 kWh","Unknown","70.9 x 42.9 x 9.2 cm","NC x 50.9 x 24.8 cm","6,20 Kg","5,50 Kg","Chine","2 ans","Pas de pièce disponible","Optix Incurvé G32CQ4 E2 VA","MSI"
"https://www.boulanger.com/ref/1216832","Ecran PC Gamer Msi MPG 341CQPX Incurvé 34'' QD-OLED","1216832","G","5/5","1","999,99","34" (87 cm)","écran incurvé","3440 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","UWQHD","QD-OLED","Unknown","Unknown","21/9, offre 1/3 d'espace supplémentaire à l'écran, et permet d'afficher plusieurs fenêtres","Non","1500R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Adaptive-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","50 kWh","Unknown","81.2 x 36.1 x 13 cm","NC x 42.7 x 31.8 cm","8,90 Kg","6,80 Kg","Chine","2 ans","Pas de pièce disponible","MPG 341CQPX Incurvé 34'' QD-OLED","MSI"
"https://www.boulanger.com/ref/8010192","Ecran PC Gamer Skillkorp G32-001_SKP Plat 32'' VA","8010192","E","4,3/5","54","249,99","32" (80 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","165 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","4000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Non","non","pas de haut-parleur intégré","cliquez ici","Oui","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","26 kWh","Unknown","72.4 x 42.4 x 5.1 cm","NC x 50.9 x 20.8 cm","5,43 Kg","Unknown","Chine","2 ans","Pendant 2 ans, à compter de la date d'achat","G32-001_SKP Plat 32'' VA","SKILLKORP"
"https://www.boulanger.com/ref/1221707","Ecran PC Gamer Tcl QD-Mini LED 27G64 180Hz 27''","1221707","F","5/5","2","499,99","27" (69 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","600 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3500","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","Unknown","Oui","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 3 Watts","Unknown","Oui","Oui","oui permet de régler la hauteur de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","26 kWh","Unknown","61.5 x 32.5 x 8.3 cm","NC x 52.4 x 22.8 cm","6,20 Kg","4,00 Kg","Chine","2 ans","Pas de pièce disponible","QD-Mini LED 27G64 180Hz 27''","TCL"
"https://www.boulanger.com/ref/1214021","Ecran PC Gamer Xiaomi G Pro 27i EU Mini LED","1214021","F","Unknown","0","349,99","27" (69 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","Fast IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","1.000 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","2","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","24 kWh","Unknown","61.33 x 36.49 x 6.85 cm","NC x 52.65 x 16.94 cm","6,80 Kg","4,82 Kg","Chine","2 ans","Pendant 3 ans, à compter de la date de fabrication","G Pro 27i EU Mini LED","XIAOMI"
"https://www.boulanger.com/ref/1220945","Ecran PC Gamer Msi MAG 274CXF 27'' Rapid VA","1220945","F","Unknown","0","198,99","27" (69 cm)","écran incurvé","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","FAST VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","1500R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","280 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","4000","178 °","Adaptive-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","oui permet de régler la hauteur de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","21 kWh","Unknown","61.4 x 36.4 x 7.7 cm","NC x 61.4 x 25 cm","3,40 Kg","3,00 Kg","Chine","2 ans","Pas de pièce disponible","MAG 274CXF 27'' Rapid VA","MSI"
"https://www.boulanger.com/ref/1205699","Ecran PC Asus VU279CFE-M","1205699","C","Unknown","0","181,73","27" (69 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1300","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","1","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","oui permet de régler la hauteur de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","C","14 kWh","Unknown","61.1 x 36.3 x 4.6 cm","NC x 48.4 x 20.2 cm","4,80 Kg","Unknown","Chine","2 ans","Pas de pièce disponible","VU279CFE-M","ASUS"
"https://www.boulanger.com/ref/1214342","Ecran PC Gamer Acer XZ23 Incurvé 32'' LED VA","1214342","F","5/5","1","250,85","32" (80 cm)","écran incurvé","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","10000000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","2","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2 Watts","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","32 kWh","Unknown","70.9 x 41.9 x 8.3 cm","NC x 55.1 x 26.3 cm","5,60 Kg","4,30 Kg","Chine","2 ans","Pendant 3 ans, à compter de la date de fabrication","XZ23 Incurvé 32'' LED VA","ACER"
"https://www.boulanger.com/ref/1214010","Ecran PC Gamer Xiaomi G24i EU 24'' IPS","1214010","E","Unknown","0","119,99","24" (61 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","Fast IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","18 kWh","Unknown","53.91 x 32.19 x 3.5 cm","NC x 41.24 x 17 cm","3,90 Kg","3,00 Kg","Chine","2 ans","Pendant 3 ans, à compter de la date de fabrication","G24i EU 24'' IPS","XIAOMI"
"https://www.boulanger.com/ref/1200956","Ecran PC Gamer Xiaomi G27i Plat 27'' Fast IPS","1200956","E","Unknown","0","139,99","27" (69 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","165 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","21 kWh","Unknown","61.2 x 36.1 x 3.7 cm","NC x 45.1 x 17 cm","3,60 Kg","Unknown","Chine","2 ans","Pendant 3 ans, à compter de la date de fabrication","G27i Plat 27'' Fast IPS","XIAOMI"
"https://www.boulanger.com/ref/1212065","Ecran PC Acer PM1 series Portable LED IPS","1212065","D","Unknown","0","159,95","16" (40 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Unknown","4 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","800","170 °","Unknown","Unknown","Unknown","Unknown","Unknown","2","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 1 Watts","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","D","9 kWh","Unknown","35.4 x 22.4 x 1 cm","NC x 22.4 x 1 cm","1,92 Kg","1,92 Kg","Chine","2 ans","Pendant 3 ans, à compter de la date de fabrication","PM1 series Portable LED IPS","ACER"
"https://www.boulanger.com/ref/1210043","Ecran PC Gamer Msi MAG Incurvé 27'' RAPID VA 276CXF","1210043","E","4,9/5","19","159,99","27" (69 cm)","écran incurvé","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","Rapid VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","1500R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","280 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","4000","178 °","Adaptive-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","21 kWh","Unknown","61.05 x 36.25 x 9.04 cm","NC x 45.16 x 24.98 cm","3,95 Kg","3,56 Kg","Chine","2 ans","Pas de pièce disponible","MAG Incurvé 27'' RAPID VA 276CXF","MSI"
"https://www.boulanger.com/ref/1176515","Ecran PC 5K Apple Studio Display 27 5K Verre Nano VESA","1176515","E","Unknown","0","2001,74","27" (68,3cm)","écran plat","5120 x 2880 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","5K, offre une image 5X plus riche qu'un full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Oui","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","600 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000000","178 °","Unknown","Unknown","Unknown","Unknown","Unknown","3","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2,5 Watts","Unknown","Oui","Non","sans pieds, vendu avec un kit de montage à accrocher au mur","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Non","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","21 kWh","Unknown","62.27 x 47.85 x 16.8 cm","NC x 47.85 x 16.8 cm","0,00 Kg","Unknown","Chine","2 ans","Pendant 7 ans, à compter de la date fin de commercialisation","Studio Display 27 5K Verre Nano VESA","APPLE"
"https://www.boulanger.com/ref/1176499","Ecran PC 5K Apple Studio Display 27 5K Verre Standard VESA","1176499","E","3/5","2","1749,00","27" (68,3cm)","écran plat","5120 x 2880 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","5K, offre une image 5X plus riche qu'un full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Oui","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","600 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000000","178 °","Unknown","Unknown","Unknown","Unknown","Unknown","3","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2,5 Watts","Unknown","Oui","Non","sans pieds, vendu avec un kit de montage à accrocher au mur","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Non","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","21 kWh","Unknown","62.27 x 47.85 x 16.8 cm","NC x 47.85 x 16.8 cm","0,00 Kg","5,50 Kg","Chine","2 ans","Pendant 7 ans, à compter de la date fin de commercialisation","Studio Display 27 5K Verre Standard VESA","APPLE"
